clone_pair,start_commit,end_commit,genealogy
javasources/K3Java/src/k3/basic/Definition.java^520^534+javasources/K3Java/src/k3/loader/ProgramSDF.java^85^99,7234537,18f30c1,"C,A,3665426,15"
javasources/K3Java/src/k3/basic/Definition.java^1010^1025+javasources/K3Java/src/k3/loader/AddConsesVisitor.java^22^37,7234537,e457748,"C,A,e3d3f51,1"
javasources/K3Java/src/k3/basic/Definition.java^1054^1062+javasources/K3Java/src/k3/loader/AddConsesVisitor.java^45^53,7234537,e457748,"C,A,e3d3f51,7"
javasources/K3Java/src/k3/basic/Definition.java^273^290+javasources/K3Java/src/k3/loader/ProgramSDFVisitor.java^46^59,7234537,e457748,"I,A,01a8e34,5-I,A,d536ef5,1-I,A,c57bc39,2"
javasources/K3Java/src/k3/basic/Definition.java^455^479+javasources/K3Java/src/k3/loader/ProgramSDFVisitor.java^45^69,7234537,e457748,"I,A,3665426,23"
javasources/K3Java/src/k3/basic/Definition.java^483^496+javasources/K3Java/src/k3/loader/ProgramSDFVisitor.java^73^86,7234537,18f30c1,"I,A,3665426,14"
javasources/JavaClasses/src/ro/uaic/info/fmse/html/HTMLFilter.java^138^157+javasources/JavaClasses/src/ro/uaic/info/fmse/latex/LatexFilter.java^126^145,bb6508c,378b23d,"I,A,9f27332,2-I,A,a8951b5,2-I,A,d46c93c,6-I,A,7946640,2-I,A,9bd10e8,1-I,A,0db8b95,8-I,A,3135c4d,2-I,A,bcf90bc,6-I,A,72da984,1-I,A,212ddbb,3-I,A,c72bfab,3-I,A,5ea6c80,3-I,B,ce987e0,1-I,A,ef8dc4d,38"
javasources/JavaClasses/src/ro/uaic/info/fmse/html/HTMLFilter.java^177^189+javasources/JavaClasses/src/ro/uaic/info/fmse/latex/LatexFilter.java^165^177,bb6508c,378b23d,"I,A,9f27332,2-I,A,a8951b5,6-I,A,45aa2c5,1-I,A,0db8b95,9-I,A,78c3850,6-I,A,ef8dc4d,8"
javasources/JavaClasses/src/ro/uaic/info/fmse/html/HTMLFilter.java^195^200+javasources/JavaClasses/src/ro/uaic/info/fmse/latex/LatexFilter.java^183^188,bb6508c,378b23d,"I,A,45aa2c5,4-I,A,ef8dc4d,6"
javasources/JavaClasses/src/ro/uaic/info/fmse/html/HTMLFilter.java^208^222+javasources/JavaClasses/src/ro/uaic/info/fmse/latex/LatexFilter.java^196^210,bb6508c,378b23d,"I,A,9f27332,2-I,A,a8951b5,5-I,A,d46c93c,1-I,A,9bd10e8,4-I,A,c023cf4,9-I,A,ef8dc4d,16"
javasources/JavaClasses/src/ro/uaic/info/fmse/html/HTMLFilter.java^325^340+javasources/JavaClasses/src/ro/uaic/info/fmse/latex/LatexFilter.java^312^327,bb6508c,378b23d,"I,A,9f27332,2-I,A,a8951b5,7-I,B,8ca50df,5-I,A,65ff87c,2-I,B,18f30c1,1-I,A,ef8dc4d,28"
javasources/K3Java/src/k3/basic/Definition.java^408^423+javasources/K3Java/src/k3/loader/ProgramSDF.java^26^39,4a8618b,e457748,"C,A,3665426,12"
javasources/JKRun/src/ro/uaic/info/fmse/jkrun/PrettyPrintOutput.java^270^282+javasources/JKRun/src/ro/uaic/info/fmse/jkrun/PrettyPrintOutput.java^527^544,7f392fe,26c2338,"C,AB,470eb02,27"
javasources/JKRun/src/ro/uaic/info/fmse/jkrun/PrettyPrintOutput.java^277^290+javasources/JKRun/src/ro/uaic/info/fmse/jkrun/PrettyPrintOutput.java^534^547,7f392fe,8226ede,"I,AB,470eb02,22-I,AB,fbd8e00,13-I,AB,627f6c6,30-I,AB,7514832,85"
javasources/JKRun/src/ro/uaic/info/fmse/jkrun/PrettyPrintOutput.java^360^375+javasources/JKRun/src/ro/uaic/info/fmse/jkrun/PrettyPrintOutput.java^613^628,7f392fe,26c2338,"C,AB,470eb02,30"
javasources/JKRun/src/ro/uaic/info/fmse/jkrun/PrettyPrintOutput.java^411^431+javasources/JKRun/src/ro/uaic/info/fmse/jkrun/PrettyPrintOutput.java^665^684,7f392fe,26c2338,"I,B,bb492af,1-I,AB,470eb02,35"
javasources/JKRun/src/ro/uaic/info/fmse/jkrun/PrettyPrintOutput.java^413^431+javasources/JKRun/src/ro/uaic/info/fmse/jkrun/PrettyPrintOutput.java^669^686,bb492af,26c2338,"I,AB,470eb02,33"
tests/tools/Jenkins/src/Report.java^55^79+tests/tools/Jenkins/src/Report.java^113^137,459c7f5,8aa2e6b,"C,A,3739625,1-C,B,b5075e2,1-I,AB,cd5a391,36-I,A,bd97dc5,1-I,A,9d31c0a,4-I,A,269ffa8,4-I,AB,accaa4e,18"
