clone_pair,start_commit,end_commit,genealogy
theme-compiler/src/com/vaadin/sass/parser/Parser.java^4243^4266+theme-compiler/src/com/vaadin/sass/parser/Parser.java^4273^4286,a003c87,474b7db,"I,AB,8b28ea4,36"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^4552^4573+theme-compiler/src/com/vaadin/sass/parser/Parser.java^4590^4610,a003c87,474b7db,"I,AB,8b28ea4,43"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^996^1019+theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1050,a003c87,474b7db,"I,AB,8b28ea4,47"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^996^1019+theme-compiler/src/com/vaadin/sass/parser/Parser.java^1115^1138,a003c87,474b7db,"I,AB,8b28ea4,48"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^996^1019+theme-compiler/src/com/vaadin/sass/parser/Parser.java^1146^1169,a003c87,474b7db,"I,AB,8b28ea4,46"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^996^1019+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3665^3687,a003c87,474b7db,"I,AB,8b28ea4,46"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^996^1019+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3695^3719,a003c87,474b7db,"I,AB,8b28ea4,48"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^996^1019+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3808^3830,a003c87,474b7db,"I,AB,8b28ea4,47"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^996^1019+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3838^3861,a003c87,474b7db,"I,AB,8b28ea4,48"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^996^1019+theme-compiler/src/com/vaadin/sass/parser/Parser.java^5084^5115,a003c87,474b7db,"I,AB,8b28ea4,53"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1050+theme-compiler/src/com/vaadin/sass/parser/Parser.java^1115^1138,a003c87,474b7db,"I,AB,8b28ea4,47"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1050+theme-compiler/src/com/vaadin/sass/parser/Parser.java^1146^1169,a003c87,0cf6705,"I,AB,8b28ea4,45-I,AB,abea9d1,20"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1050+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3665^3687,a003c87,474b7db,"I,AB,8b28ea4,45"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1050+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3695^3719,a003c87,474b7db,"I,AB,8b28ea4,47"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1050+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3808^3830,a003c87,474b7db,"I,AB,8b28ea4,46"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1050+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3838^3861,a003c87,474b7db,"I,AB,8b28ea4,47"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1050+theme-compiler/src/com/vaadin/sass/parser/Parser.java^5084^5115,a003c87,474b7db,"I,AB,8b28ea4,52"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1115^1138+theme-compiler/src/com/vaadin/sass/parser/Parser.java^1146^1169,a003c87,474b7db,"I,AB,8b28ea4,46"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1115^1138+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3665^3687,a003c87,474b7db,"I,AB,8b28ea4,46"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1115^1138+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3695^3719,a003c87,474b7db,"I,AB,8b28ea4,48"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1115^1138+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3808^3830,a003c87,474b7db,"I,AB,8b28ea4,47"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1115^1138+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3838^3861,a003c87,474b7db,"I,AB,8b28ea4,48"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1115^1138+theme-compiler/src/com/vaadin/sass/parser/Parser.java^5084^5115,a003c87,474b7db,"I,AB,8b28ea4,53"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1146^1169+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3665^3687,a003c87,474b7db,"I,AB,8b28ea4,44"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1146^1169+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3695^3719,a003c87,474b7db,"I,AB,8b28ea4,46"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1146^1169+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3808^3830,a003c87,474b7db,"I,AB,8b28ea4,45"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1146^1169+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3838^3861,a003c87,474b7db,"I,AB,8b28ea4,46"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1146^1169+theme-compiler/src/com/vaadin/sass/parser/Parser.java^5084^5115,a003c87,474b7db,"I,AB,8b28ea4,51"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3665^3687+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3695^3719,a003c87,474b7db,"I,AB,8b28ea4,46"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3665^3687+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3808^3830,a003c87,474b7db,"I,AB,8b28ea4,45"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3665^3687+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3838^3861,a003c87,474b7db,"I,AB,8b28ea4,46"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3665^3687+theme-compiler/src/com/vaadin/sass/parser/Parser.java^5084^5115,a003c87,474b7db,"I,AB,8b28ea4,51"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3695^3719+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3808^3830,a003c87,474b7db,"I,AB,8b28ea4,47"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3695^3719+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3838^3861,a003c87,474b7db,"I,AB,8b28ea4,48"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3695^3719+theme-compiler/src/com/vaadin/sass/parser/Parser.java^5084^5115,a003c87,474b7db,"I,AB,8b28ea4,53"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3808^3830+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3838^3861,a003c87,474b7db,"I,AB,8b28ea4,47"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3808^3830+theme-compiler/src/com/vaadin/sass/parser/Parser.java^5084^5115,a003c87,474b7db,"I,AB,8b28ea4,52"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3838^3861+theme-compiler/src/com/vaadin/sass/parser/Parser.java^5084^5115,a003c87,474b7db,"I,AB,8b28ea4,53"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^2421^2444+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3877^3906,a003c87,474b7db,"I,AB,8b28ea4,53"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^2421^2444+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3942^3971,a003c87,474b7db,"I,AB,8b28ea4,54"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3877^3906+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3942^3971,a003c87,474b7db,"I,AB,8b28ea4,59"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^701^727+theme-compiler/src/com/vaadin/sass/parser/Parser.java^954^974,a003c87,474b7db,"I,AB,8b28ea4,46"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^701^727+theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1054,a003c87,474b7db,"I,AB,8b28ea4,54"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^701^727+theme-compiler/src/com/vaadin/sass/parser/Parser.java^1146^1173,a003c87,474b7db,"I,AB,8b28ea4,53"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^701^727+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3838^3865,a003c87,474b7db,"I,AB,8b28ea4,55"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^954^974+theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1054,a003c87,b36dc81,"I,AB,8b28ea4,46-I,AB,abea9d1,167-I,AB,0cf6705,7"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^954^974+theme-compiler/src/com/vaadin/sass/parser/Parser.java^1146^1173,a003c87,0cf6705,"I,AB,8b28ea4,45-I,AB,abea9d1,183"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^954^974+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3838^3865,a003c87,474b7db,"I,AB,8b28ea4,47"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1054+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3838^3865,a003c87,474b7db,"I,AB,8b28ea4,55"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1146^1173+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3838^3865,a003c87,474b7db,"I,AB,8b28ea4,54"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1054+theme-compiler/src/com/vaadin/sass/parser/Parser.java^1146^1173,a003c87,0cf6705,"I,AB,8b28ea4,53-I,AB,abea9d1,20"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^996^1019+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3665^3697,a003c87,474b7db,"I,AB,8b28ea4,56"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^996^1019+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3808^3840,a003c87,474b7db,"I,AB,8b28ea4,57"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1115^1138+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3665^3697,a003c87,474b7db,"I,AB,8b28ea4,56"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1115^1138+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3808^3840,a003c87,474b7db,"I,AB,8b28ea4,57"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3665^3697+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3808^3840,a003c87,474b7db,"I,AB,8b28ea4,65"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1054+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3695^3723,a003c87,474b7db,"I,AB,8b28ea4,55"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1146^1173+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3695^3723,a003c87,474b7db,"I,AB,8b28ea4,54"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3695^3723+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3838^3865,a003c87,474b7db,"I,AB,8b28ea4,56"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1634^1661+theme-compiler/src/com/vaadin/sass/parser/Parser.java^2681^2708,a003c87,474b7db,"I,AB,8b28ea4,55"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1634^1661+theme-compiler/src/com/vaadin/sass/parser/Parser.java^2892^2919,a003c87,474b7db,"I,AB,8b28ea4,55"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1634^1661+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3080^3107,a003c87,474b7db,"I,AB,8b28ea4,55"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^2681^2708+theme-compiler/src/com/vaadin/sass/parser/Parser.java^2892^2919,a003c87,474b7db,"I,AB,8b28ea4,56"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^2681^2708+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3080^3107,a003c87,474b7db,"I,AB,8b28ea4,56"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^2892^2919+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3080^3107,a003c87,474b7db,"I,AB,8b28ea4,56"
server/src/com/vaadin/server/GAEVaadinServlet.java^388^403+server/src/com/vaadin/server/GAEVaadinServlet.java^408^423,a003c87,b36dc81,"I,B,aa42551,3"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1252^1277+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^2752^2784,bd576ad,b36dc81,"I,AB,9831886,15"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1196^1277+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^2699^2745,bd576ad,b36dc81,"I,A,9831886,22-I,B,16452cb,3"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1259^1302+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^2780^2851,bd576ad,b36dc81,"I,AB,9831886,29"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1305^1344+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^2805^2844,bd576ad,b36dc81,"I,AB,9831886,21"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1326^1353+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^2840^2871,bd576ad,b36dc81,"I,AB,9831886,16-I,B,16452cb,1"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1417^1442+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^2929^2961,bd576ad,b36dc81,"I,AB,9831886,15"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1361^1442+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^2876^2922,bd576ad,b36dc81,"I,AB,9831886,36"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1424^1463+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^2957^3028,bd576ad,b36dc81,"I,AB,9831886,29"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1466^1505+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^2982^3021,bd576ad,b36dc81,"I,AB,9831886,22-I,A,16452cb,12"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1733^1758+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^3350^3382,bd576ad,b36dc81,"I,AB,9831886,15-I,AB,16452cb,20"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1677^1758+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^3297^3343,bd576ad,b36dc81,"I,AB,9831886,31-I,AB,16452cb,43"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1980^2015+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^3511^3546,bd576ad,b36dc81,"I,A,9831886,7-I,AB,16452cb,31"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^2109^2160+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^3590^3641,bd576ad,b36dc81,"I,AB,9831886,16-I,AB,16452cb,41"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^2178^2203+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^3649^3681,bd576ad,b36dc81,"I,AB,9831886,12-I,AB,16452cb,20"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^2192^2222+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^3677^3707,bd576ad,b36dc81,"I,AB,9831886,17-I,AB,16452cb,18"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^571^602+theme-compiler/src/com/vaadin/sass/parser/Parser.java^4553^4582,bd576ad,0cf6705,"I,AB,abea9d1,61"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1103^1140+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3265^3313,bd576ad,0cf6705,"I,AB,abea9d1,87"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1672^1704+theme-compiler/src/com/vaadin/sass/parser/Parser.java^1808^1840,bd576ad,0cf6705,"I,AB,abea9d1,62"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1689^1712+theme-compiler/src/com/vaadin/sass/parser/Parser.java^1720^1743,bd576ad,b36dc81,"I,AB,abea9d1,42-I,AB,0cf6705,48-I,A,16452cb,1"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1720^1770+theme-compiler/src/com/vaadin/sass/parser/Parser.java^1790^1840,bd576ad,b36dc81,"I,AB,abea9d1,97-I,A,0cf6705,2"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1891^1913+theme-compiler/src/com/vaadin/sass/parser/Parser.java^1934^1956,bd576ad,0cf6705,"I,AB,abea9d1,45"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^2268^2294+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3564^3597,bd576ad,0cf6705,"I,AB,abea9d1,61"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3278^3302+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3424^3459,bd576ad,0cf6705,"I,AB,abea9d1,61"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3848^3871+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3878^3891,bd576ad,0cf6705,"I,AB,abea9d1,38"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^4147^4163+theme-compiler/src/com/vaadin/sass/parser/Parser.java^4180^4195,bd576ad,0cf6705,"I,AB,abea9d1,33"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^994^1019+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3278^3302,bd576ad,0cf6705,"I,AB,abea9d1,51"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^994^1019+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3310^3336,bd576ad,0cf6705,"I,AB,abea9d1,53"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^994^1019+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3424^3448,bd576ad,0cf6705,"I,AB,abea9d1,51"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^994^1019+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3456^3481,bd576ad,0cf6705,"I,AB,abea9d1,52"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^994^1019+theme-compiler/src/com/vaadin/sass/parser/Parser.java^4622^4656,bd576ad,0cf6705,"I,AB,abea9d1,61"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1052+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3278^3302,bd576ad,0cf6705,"I,AB,abea9d1,51"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1052+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3310^3336,bd576ad,0cf6705,"I,AB,abea9d1,53"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1052+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3424^3448,bd576ad,0cf6705,"I,AB,abea9d1,51"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1052+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3456^3481,bd576ad,0cf6705,"I,AB,abea9d1,52"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1052+theme-compiler/src/com/vaadin/sass/parser/Parser.java^4622^4656,bd576ad,0cf6705,"I,AB,abea9d1,61"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1116^1140+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3278^3302,bd576ad,0cf6705,"I,AB,abea9d1,50"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1116^1140+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3310^3336,bd576ad,0cf6705,"I,AB,abea9d1,52"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1116^1140+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3424^3448,bd576ad,0cf6705,"I,AB,abea9d1,50"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1116^1140+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3456^3481,bd576ad,0cf6705,"I,AB,abea9d1,51"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1116^1140+theme-compiler/src/com/vaadin/sass/parser/Parser.java^4622^4656,bd576ad,0cf6705,"I,AB,abea9d1,60"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1148^1173+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3278^3302,bd576ad,0cf6705,"I,AB,abea9d1,51"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1148^1173+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3310^3336,bd576ad,0cf6705,"I,AB,abea9d1,53"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1148^1173+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3424^3448,bd576ad,0cf6705,"I,AB,abea9d1,51"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1148^1173+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3456^3481,bd576ad,0cf6705,"I,AB,abea9d1,52"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1148^1173+theme-compiler/src/com/vaadin/sass/parser/Parser.java^4622^4656,bd576ad,0cf6705,"I,AB,abea9d1,61"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3278^3302+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3310^3336,bd576ad,0cf6705,"I,AB,abea9d1,52"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3278^3302+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3424^3448,bd576ad,0cf6705,"I,AB,abea9d1,50"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3278^3302+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3456^3481,bd576ad,0cf6705,"I,AB,abea9d1,51"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3278^3302+theme-compiler/src/com/vaadin/sass/parser/Parser.java^4622^4656,bd576ad,0cf6705,"I,AB,abea9d1,60"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3310^3336+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3424^3448,bd576ad,0cf6705,"I,AB,abea9d1,52"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3310^3336+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3456^3481,bd576ad,0cf6705,"I,AB,abea9d1,53"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3310^3336+theme-compiler/src/com/vaadin/sass/parser/Parser.java^4622^4656,bd576ad,0cf6705,"I,AB,abea9d1,62"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3424^3448+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3456^3481,bd576ad,0cf6705,"I,AB,abea9d1,51"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3424^3448+theme-compiler/src/com/vaadin/sass/parser/Parser.java^4622^4656,bd576ad,0cf6705,"I,AB,abea9d1,60"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3456^3481+theme-compiler/src/com/vaadin/sass/parser/Parser.java^4622^4656,bd576ad,0cf6705,"I,AB,abea9d1,61"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^2269^2294+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3497^3529,bd576ad,0cf6705,"I,AB,abea9d1,59"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^2269^2294+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3565^3597,bd576ad,0cf6705,"I,AB,abea9d1,59"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3497^3529+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3565^3597,bd576ad,0cf6705,"I,AB,abea9d1,66"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^950^972+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3456^3485,bd576ad,0cf6705,"I,AB,abea9d1,53"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^994^1019+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3278^3313,bd576ad,0cf6705,"I,AB,abea9d1,62"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^994^1019+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3424^3459,bd576ad,0cf6705,"I,AB,abea9d1,62"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1116^1140+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3278^3313,bd576ad,0cf6705,"I,AB,abea9d1,61"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1116^1140+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3424^3459,bd576ad,0cf6705,"I,AB,abea9d1,61"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3278^3313+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3424^3459,bd576ad,0cf6705,"I,AB,abea9d1,72"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1027^1056+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3310^3340,bd576ad,0cf6705,"I,AB,abea9d1,61"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^1148^1177+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3310^3340,bd576ad,0cf6705,"I,AB,abea9d1,61"
theme-compiler/src/com/vaadin/sass/parser/Parser.java^3310^3340+theme-compiler/src/com/vaadin/sass/parser/Parser.java^3456^3485,bd576ad,0cf6705,"I,AB,abea9d1,61"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1038^1058+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^2650^2670,0121af0,b36dc81,"I,A,16452cb,1"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1275^1300+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^2864^2896,0121af0,b36dc81,"I,AB,9831886,14-I,B,16452cb,1"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1282^1325+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^2892^2963,0121af0,b36dc81,"I,AB,9831886,30-I,B,16452cb,1"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1328^1367+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^2917^2956,0121af0,b36dc81,"I,AB,9831886,22-I,B,16452cb,1"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1349^1376+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^2952^2983,0121af0,b36dc81,"I,AB,9831886,18"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1440^1465+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^3041^3073,0121af0,b36dc81,"I,AB,9831886,9-I,B,16452cb,4"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1513^1552+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^3174^3213,0121af0,b36dc81,"I,AB,9831886,8-I,AB,16452cb,37"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1780^1805+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^3549^3581,0121af0,b36dc81,"I,A,9831886,2-I,AB,16452cb,29"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^1724^1805+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^3496^3542,0121af0,b36dc81,"I,A,9831886,18-I,AB,16452cb,52"
theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^2027^2062+theme-compiler/src/com/vaadin/sass/parser/ParserTokenManager.java^3710^3745,0121af0,b36dc81,"I,AB,9831886,10-I,AB,16452cb,28"
